accommodationId,hostId,name,description,listingUrl,neighborhoodOverview,accommodates,location,bathrooms,bathroomsText,bedrooms,beds,instantBookable,reviewsPerMonth,latitude,longitude,propertyTypeId,roomTypeId,lastUpdated
34552881,251479861,Generator - Bed in  6 Bed Female Dorm with Private Bathroom,"<b>The space</b><br />Back off boys. This bed is for the ladies. Female shared rooms come with an en-suite bathroom, hair dryers, vanity mirrors, linen and bedding, reading lights, power sockets (UK adapter only) and convenient lock-up storage. Towels can be added as extras. <br /><br />If you’re under 18 you need to book a private room in Dublin. Sorry … it’s the law. And you will need to have written permission from a parent or a guardian.<br /><br />Bed in a Dormitory Room with en suite bathroom and bunk beds. Includes bed linen and individual lockers.<br /><br />Room facilities:<br />• Shower<br />• Air conditioning<br />• Toilet<br />• Private bathroom<br />• View<br />• Hardwood or parquet floors<br /><br /><b>Guest access</b><br />You'll find Generator Dublin in the hip Smithfield neighbourhood; adjacent to the Jameson Distillery and just a short walk from Temple Bar. Our Dublin hotel features open social spaces and is equipped with a café/restaurant and a bar on-site. With its ",https://www.airbnb.com/rooms/34552881,"You'll find Generator Dublin in the hip Smithfield neighbourhood; adjacent to the Jameson Distillery and just a short walk from Temple Bar. Our Dublin hotel features open social spaces and is equipped with a café/restaurant and a bar on-site. With its reclaimed wood, exposed brickwork and original stonework, the place has an unruffled, industrial feel. Our Dublin hostel even boasts a jacuzzi suite; a shared room that comes with a hot tub! It’s ideal for a girls’ or boys’ weekend away – especially if you’re after a more luxurious budget hotel experience in Dublin.<br /><br />From the Irish music belting out of the pubs in Temple Bar to the elegant splendour of Georgian terraces and squares, the city has many fascinating faces – every one of them ready to greet you with a welcoming smile and a pint of Guinness.",1,Dublin,,1 bath,1,1,true,3.12,53.34737,-6.27877,39,5,2020-10-21
24147541,60747072,"Cois na Coille, Forest Edge","Situated in Ards overlooking  Sheephaven Bay, the apartment is close to Ards Friary at the edge of the forest with beautiful beaches and forest trails in walking distance. It is perfect for those seeking a tranquil base close to beaches, mountains forests and stunning countryside. For the more active it is a surfers paradise with kayaking, cycling and climbing all on the doorstep.  An ideal spot for exploring Donegal.<br /><br /><b>The space</b><br />The apartment adjacent to my house is self- contained and has its own entrance. <br /><br />The french doors lead into an open plan living area with a double sofa bed, dining table and kitchenette. <br /><br />The kitchenette dining area consists of basic cooking facilities, 2 ring hob and microwave, toaster kettle, coffee grinder fridge with small freezer compartment, and all pots, pans, crockery and cutlery required to enjoy your stay – there is also a basic larder provided (condiments/tea/coffee/pasta/rice). <br /><br />A door from the ",https://www.airbnb.com/rooms/24147541,,4,Donegal,,1 bath,1,1,true,4.50,55.15151,-7.87986,39,5,2020-10-22
35366258,266244126,In the Heart of Dublin,"Luxury apartment perfect for executives who come to events, jobs and conferences. Excellent location near to Convention Center, Grand Canal Dock, East Point  and surroundings of the city center.<br />Available an En-suite room, private bathroom, double bed. 10 Minutes walking to O’connell St, within 1 minute red line Luas station.<br />Facilities: Central Heating, bath and shower, Washing Machine, Dryer, Dishwasher, Microwave, Internet, modern Kitchen with all appliances.<br /><br /><b>The space</b><br />Currently a guy person is living in this house",https://www.airbnb.com/rooms/35366258,"IFSC area with many restaurants, beautiful views and very close to city centre",2,Dublin,,1 shared bath,1,1,false,0.54,53.34985,-6.24256,39,5,2020-10-21
30456517,225732511,"Double Room En-suite - Dublin 1, North City Centre","Gardiner House is known for its outstanding facilities such as one of the coolest beer garden in town where BBQs take place during summertime. You will get the unique opportunity to stay in an authentic Georgian building fitted with hostel-icebreakers such as billiards and a football table, a cozy TV room with a massive DVDs choice or Netflix and a fully equipped kitchen. Gardiner House is a guarantee of superb front-desk to welcome you and a top location for an experience you won't forget!<br /><br /><b>The space</b><br />Each room comes with its own wi-fi router and flat screen TV.<br />Linen is free (yes, we will make your bed for you) and we provide high quality mattresses and individual reading lights to ensure a high level of comfort. Hairdryers are provided to all our guests free of charge. Every bed comes with its own power and usb sockets and an under-bed locker to secure your valuables. Rooms are cleaned daily and the beds are always made with fresh linen. <br />Each floor ha",https://www.airbnb.com/rooms/30456517,,2,Dublin,,1 bath,1,1,true,0.14,53.35883,-6.26052,39,5,2020-10-21
23029896,81042604,Modern 2 bedroom apartment in central Dublin,"Excellent, modern apartment located just off the River Liffey in Dublin’s sophisticated Financial district.<br /><br />Balcony & 52inch television <br /><br />Marks and Spencer’s, Starbucks, 3Arena, Bord Gais Theatre and other restaurants/shops around the corner.<br /><br />20mins from the airport. <br />A short scenic walk along the river into the city centre or jump on the Luas (Tram at the front of the apartment building which will take you to any part of Dublin!)",https://www.airbnb.com/rooms/23029896,,4,Dublin,,1 bath,2,2,true,0.04,53.35021,-6.2329,39,5,2020-10-21
20030177,142245924,Lovely Self-Catering Apartment .,"Located just 2km from the popular Village of Ardara in County Donegal, situated along the Wild Atlantic Way, is this cosy self-catering apartment, perfect for that quiet break away. The apartment has an open plan kitchen, living, dining space, a large double room and a bathroom with shower.<br /><br />Located just a 10min drive from Narin blue flag beach and 40mins away from the popular Sliabh Liag sea cliffs.<br /><br />Ardara has a number of fine shops, pubs and restaurants.<br /><br /><b>Other things to note</b><br />This apartment is connected to our home however has its own entrance.",https://www.airbnb.com/rooms/20030177,,2,Donegal,,1 bath,1,1,true,1.08,54.75095,-8.37871,39,5,2020-10-19
33865583,226616644,CITY CENTRE single room,"Private bedroom in a beautiful 2 bedroom apartment  ideally located within 2 minutes walk from Smithfield Luas Stop and 5 minutes to Heuston Station with its amazing transport links. Great spot for all major Dublin's tourist attractions such as the Guinness Storehouse, Jameson Distillery ,  Phoenix Park and many more.  Fully equipped kitchen with washing machine and dishwasher.",https://www.airbnb.com/rooms/33865583,"-Smithfield Square : Cinemas , Restaurants , Coffee Shops , Hop On Hop Off Bus <br />-Jameson Distillery :House of the Jameson whiskey - 2 minutes walk from the apartment <br />-Guinness Storehouse: Panoramic view of the city , main touristic attraction in Dublin. 5 minutes walk <br />-Collins Barracks Museum: Free museum . 3 minutes walk <br />-Ha' Penny Bridge: touristic attraction -10 minutes walk",1,Dublin,,1 shared bath,1,1,false,0.06,53.3488,-6.28274,39,5,2020-10-21
38751767,264806441,Sonder *Weekly Discounts* Studio Near Croke Park Stadium,"Whether you are just getting away for the weekend or looking for an extended stay, we’re committed to creating comfortable experiences for our guests. We offer contact-free check-in and 24/7 virtual support which limits in-person interaction. In addition to following the guidance of the CDC and the World Health Organization, we’re partnering with sanitization experts at the Cleveland Clinic to ensure that all of our cleaning standards follow the advice of leaders in the field. We’ve put safety seals on high-touch items, stocked all spaces with complimentary hand sanitizer, and added social distancing signage in common areas. Each space is carefully designed and run by us, so you’ll always know what to expect.<br /><br />- Digital check-in<br />- Professionally cleaned<br />- 24/7 virtual concierge via text, email, or phone<br />- Private all-in-one living spaces (ample work space)<br />- Utilities included (even for longer stays)<br />- Coffee, fresh towels, and bathroom essentials pro",https://www.airbnb.com/rooms/38751767,"Immerse yourself in Dublin's North Georgian core and  Mountjoy Square, which was once home to James Joyce. Visit nearby Phibsboro, filled with Victorian pubs and hip cafes. Wander through the alluring Botanical Gardens or see the beautiful herons at Blessington Basin Park.",2,Dublin,,1 bath,,1,true,1.38,53.35857,-6.26221,39,5,2020-10-21
19691279,138708261,Fully Renovated Modern Apt - Seconds f/ Temple Bar,"Modern apartment in the heart of Dublin city. With views of the rivier Liffey, the apartment is less than 60 seconds walk from the famous Temple Bar area.<br /><br />Apartment was recently refurbished and comes with high-speed with and Smart TVs.<br /><br /><b>Guest access</b><br />You will have full use of the apartment during your stay.",https://www.airbnb.com/rooms/19691279,,2,Dublin,,1 bath,1,1,true,2.22,53.34728,-6.26243,39,5,2020-10-21
6580812,34424375,bungalow close to sea on the Wild Atlantic Way,"bungalow private location close to beach and about 15 mins stroll to the village pubs and cafes, choice of en suite or shared bathroom large sitting room  and kitchen with warm stove. owner keen walker cyclist<br /><br /><b>Other things to note</b><br />Short drive to Glenveagh national Park, trips to tory island from Magheroarty Pier. Great location for hill walking, cycling, surfing etc mount Earrigal twenty minute drive from the property.",https://www.airbnb.com/rooms/6580812,"Seaside location with sea and mountain views.  the very popular Falcarragh park run, a few minutes drive away, takes place every Saturday morning at 9.30am",6,Donegal,,2 baths,3,5,true,0.47,55.14328,-8.1177,39,5,2020-10-19
20062216,94415143,{Female only} A comfy bed in the city center,"Please notice, ""female only"" and it's very important for you to understand that I'm just renting out my bed for a short period while I'm away.<br />It's a small shared room in a shared apartment. You will share with a girl in a twin beds room. <br />There's a kitchen where you can cook your meals but don't forget to clean up after using. You can use laundry and dyer machine for free<br />Please bring all the groceries that you need by yourself, such as toilet paper, laundry powder, shampoo or whatever you need<br /><br /><b>Guest access</b><br />Kitchen and bathroom",https://www.airbnb.com/rooms/20062216,"The cinema, supermarkets, bars, restaurants and many shops",1,Dublin,,1 shared bath,1,1,false,0.03,53.35073,-6.26803,39,5,2020-10-21
