AccommodationId,ReviewDate,ReviewId,ReviewerName,Comments
44072174,2020-08-08,310,23039918,Jenny,"The location and views from this house are outstanding.  We enjoyed our family stay here and the house had plenty of space both inside and out for our 4 children.  Eric was a lovely host, friendly, helpful and professional. We would stay in this house again."
44072174,2020-08-12,311,350307751,Joy,Fantastic surroundings and very spacious accommodation... Really enjoyed
44072174,2020-08-21,312,353563119,Laura,"The house was absolutely amazing, with magnificent views out every window of Croagh Patrick and the fabulous Irish Sea! Particularly spectacular when the sun sets in the evening time. Booked the house for 7 nights. Great value for money, in an excellent location less than 15 minutes from the beautiful town of Westport (which has lots of lovely restaurants and shops), and walking distance to a pub (The Tavern), Croagh Patrick Mountain and the sea. There are also a variety of lovely beaches to discover in the area, whether you are interested in swimming, surfing or just want to go for a stroll on one of them. The house was a lot bigger than expected, with lots of room for our large group. En-suite's in all six bedrooms was a bonus. It had everything that was needed for a comfortable, enjoyable and relaxing stay, including a large back garden and laundry room. The host, Eric, was very welcoming, and check-in was hassle free. Would definitely recommend anyone to stay in this house particularly a large group or family, and would love to return to it again myself."
44072174,2020-08-26,313,123917039,Jamie,Eric was a great host. Its in a great location next to the water. Near westport and next to Croagh Patrick.Penty of space and an ensuite in every room.
44072174,2020-08-29,314,35929549,Jo,"This is a fab place to stay with a group of people, loads of space, and rooms.Great location near Westport, beaches, walks and places to eat.Eric and Sylvie are great hosts, answering questions very quickly, and giving out local information.Would highly recommend this place."
44161415,2020-07-23,315,356167256,Niamh,"Fantastic property in the Wexford countryside. Perfect for kids to wander freely. Our kids loved the freedom and we loved the peace and quiet! The apartment is extremely clean and tidy and has everything you need for your stay. The hosts make this place even more special. Maeve, Owen and the 3 kids are all soo friendly, warm and welcoming, our kids did not want to leave. This was the most relaxed and easy going holiday we have had and we cannot recommend this property enough. We will definitely be back!"
10380625,2017-09-04,316,140332314,Sam,"Great location! Nice, clean, quiet apartment. Aoife was away for the weekend but made sure to give us some recommendations before she left."
10380625,2017-09-18,317,62000453,Sean,Aoife's recomendations were spot-on and the apartment was in a great area  for a relaxed Dublin experience as well as access to the very popular Tepmle Bar district. The apartment itself was great and cozy.
10380625,2017-09-22,318,2372505,Jim,"Aoife was easy to get a hold of during the check in process and was timely in meeting you which was kind and great. Aoife offers you good recommendations but leaves you alone pretty much. I hardly saw or spoke with her as she was out and about as was I which was fine.The room is as described though best for a single traveler since small which suited me just well. The bed was comfortable though squeaks a little bit. The apartment was clean as was the bathroom and there was plenty of hot water despite what a previous poster had mentioned. My biggest concern was she brought home a late night guest which woke me up and despite her efforts to maintain quiet, I could hear them making conversation and other noises which still ended up not only being considerate as a host but also a security issue. I never had the opportunity to see her in person to have a conversation about it.The location is close to plenty of buses and really the whole city is fairly walkable if you have healthy legs. The neighborhood is nice and there are a couple excellent cafes nearby. Her apartment is well secure set away from the streets."
10380625,2017-09-25,319,105663761,Jack,The host was very easy to communicate with and was very helpful with suggestions. A nice place just what we needed and we enjoyed our stay in Dublin thanks to aoife.
10380625,2017-09-30,320,20858109,Josipa,"Svidio nam se boravak kod Aoife. Iako je smještaj pomalo udaljen od uskog centra, to nimalo ne smeta zato se šetnjom brzo stigne do njega, soba je vrlo čista i ugodna za boravak."
10380625,2017-10-02,321,128370628,Jana,She's been so helpful with everything we needed. Her appartment is super clean and have felt like home for 3 days!!
10380625,2017-10-06,322,65859217,Sara-Maria,"Very lovely apartment and the room was comfy too. I only ran into Aoife twice, she's a lovely host and gave very good tips of coffee houses and restaurants. I recommend it!"
10380625,2017-10-10,323,8312402,Fernando,"A Aiofe foi muito boa anfitriã, sempre respondendo rapidamente as mensagens, com check in no horário combinado e dando ótimas dicas da cidade. O quarto condiz com a descrição, atendendo bem a uma ou duas pessoas, localização muito boa, região bem silenciosa a noite. Recomendo."
10380625,2017-10-13,324,17025895,Anna-Barbara,Wir haben unseren Aufenthalt bei Aoife sehr genossen. Sie hat eine schöne Wohnung und weiss viele gute Tipps wo man tolle Restaurants findet.
10380625,2017-11-03,325,153964831,Yannick,"Je vous recommande vivement l'appartement de Aoife, tout d'abord parce que Aoife est super sympa et vraiment gentille. Et aussi parce que l'appartement est adorable et parfaitement propre. Je vous conseille plutôt de visiter Dublin entre potes (vu la quantité de pubs et de bars + ville étudiante) soit comme point de départ pour visiter l'Irlande. Car en fin de compte, la ville de Dublin n'est pas la plus jolie ville que j'ai visité avec ma compagne. Je vous rassure il y a quand même des choses sympas à aller voir, comme le Trinity College et sa bibliothèque, ou la Guiness Storehouse. Pour ce dernier, je vous encourage vivement à prendre vos billets sur le site internet, parce que sinon c'est un peu cher.Bonne visite"
10380625,2017-11-27,326,150292589,Alen,"Il soggiorno presso l'abitazione di Aoife è stato molto piacevole e confortevole.    Aoife si è rivelata essere una ragazza simpatica, molto gentile ed attenta alle mie esigenze; con lei mi sono trovato molto bene.    L'abitazione la ho trovata come in foto, pulita ed ordinata."
10380625,2017-12-04,327,159600423,Eva,"Great location, cosy room, nice tips from Aoife! Everything super easy going :)"
10380625,2017-12-08,328,160587607,Si,"Aoife's apartment is in an excellent location, only a short stroll to all the sights. Aoife was very welcoming, and the room is lovely and cosy, spotlessly clean. Excellent value for money and a comfortable place to stay. Highly recommended!"
10380625,2018-01-01,329,41401881,Maximilian,Aoife was a wonderful and lovely host. The apartment is decorated with love of details and very well situated. You can reach all sights within a few minutes walk. Thanks for the great stay!
10380625,2018-01-24,330,37550610,Carina,"Aoife is very easy going, flexible and friendly. Thanks for the pleasant stay :)"
10380625,2018-02-26,331,62430536,Konrad,"Our stay at Aoife’s beautiful apartment was perfect. The communication with her was fast and nice. We enjoyed our stay, thank you for all your tips :)"
10380625,2018-03-19,332,99133986,Bill,"Aoife was a fantastic host! For a short stay in Dublin, her place was perfect for two. The bedroom is a bit small, but not a problem for those that don't mind a smaller space and will be spending most of their time out on the town!"
10380625,2018-04-02,333,15165222,Edward-Kennedy,Appartement très bien localisé et très propre situé à 10 minutes à pieds de Temple Bar et juste à côté de la nouvelle distillerie de whisky Teeling Whiskey Co.Notre week end fut agréable et nous avons été très bien accueilli par Aofle.Elle nous a parfois servi de guide !Je recommande cette adresse !
